Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
07/09/2004;17.00.00;2,3;1037;-200;11,2;1021;-200;747;-200;1451;786;31,7;20,3;0,9336;;
07/09/2004;18.00.00;3,3;1120;-200;16,0;1181;-200;653;-200;1604;1028;31,1;21,0;0,9337;;
07/09/2004;19.00.00;4,1;1205;-200;19,9;1294;-200;579;-200;1744;1317;28,9;25,4;0,9933;;
07/09/2004;20.00.00;3,3;1172;-200;15,3;1159;-200;597;-200;1653;1290;27,4;30,8;1,1112;;
07/09/2004;21.00.00;2,2;1088;-200;11,1;1019;-200;668;-200;1554;1165;26,3;34,1;1,1453;;
07/09/2004;22.00.00;-200;1055;-200;10,0;979;-200;694;-200;1517;1086;25,4;35,2;1,1288;;
07/09/2004;23.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;00.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;01.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;02.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;03.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;04.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;05.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;06.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;07.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;08.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;09.00.00;-200;1297;-200;34,5;1654;-200;848;-200;1366;1611;22,7;33,0;0,8987;;
08/09/2004;10.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;11.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;12.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;13.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;14.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;15.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;16.00.00;-200;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;17.00.00;3,4;-200;-200;-200,0;-200;-200;-200;-200;-200;-200;-200;-200;-200;;
08/09/2004;18.00.00;4;1325;-200;18,9;1266;477;926;188;1441;1543;32,4;19,8;0,9484;;
08/09/2004;19.00.00;4,7;1383;-200;24,1;1406;502;824;176;1582;1678;29,9;22,3;0,9235;;
08/09/2004;20.00.00;3,8;1254;-200;18,1;1241;420;873;163;1463;1431;28,2;24,8;0,9360;;
08/09/2004;21.00.00;2,8;1221;-200;15,8;1174;344;874;155;1481;1413;26,8;28,9;1,0019;;
08/09/2004;22.00.00;2,6;1226;-200;14,6;1138;307;862;146;1481;1419;25,1;32,3;1,0131;;
08/09/2004;23.00.00;2;1100;-200;10,6;999;251;984;131;1361;1145;25,4;30,5;0,9722;;
09/09/2004;00.00.00;1,4;999;-200;7,5;879;180;1114;119;1261;960;24,9;28,3;0,8775;;
09/09/2004;01.00.00;1,2;980;-200;7,4;873;141;1088;98;1258;949;23,2;30,5;0,8558;;
09/09/2004;02.00.00;0,6;859;-200;3,8;698;105;1254;89;1157;819;22,3;33,6;0,8959;;
09/09/2004;03.00.00;0,3;814;-200;2,3;606;-200;1370;-200;1131;745;23,0;33,0;0,9184;;
09/09/2004;04.00.00;0,2;806;-200;2,3;605;74;1366;68;1132;725;21,4;35,7;0,8982;;
09/09/2004;05.00.00;0,4;813;-200;2,7;631;91;1327;65;1108;710;21,7;33,4;0,8545;;
09/09/2004;06.00.00;0,6;889;-200;4,9;760;143;1224;81;1213;806;20,3;35,5;0,8342;;
09/09/2004;07.00.00;3;1200;-200;18,2;1246;553;798;136;1574;1416;19,7;37,5;0,8501;;
09/09/2004;08.00.00;3,2;1289;-200;21,4;1335;542;724;130;1681;1521;21,0;35,6;0,8736;;
09/09/2004;09.00.00;3,5;1355;-200;21,3;1333;590;741;157;1691;1605;25,0;28,9;0,9025;;
09/09/2004;10.00.00;3,1;1277;-200;19,9;1292;590;800;171;1626;1481;31,0;21,9;0,9708;;
09/09/2004;11.00.00;2,2;1156;-200;14,8;1142;387;907;143;1490;1188;34,9;18,5;1,0189;;
09/09/2004;12.00.00;1,7;1054;-200;12,6;1071;252;1006;116;1380;940;37,1;15,0;0,9297;;
09/09/2004;13.00.00;2;1096;-200;13,0;1083;310;971;129;1430;986;35,0;17,3;0,9542;;
09/09/2004;14.00.00;2,5;1160;-200;16,2;1185;396;873;168;1522;1162;35,1;17,5;0,9733;;
09/09/2004;15.00.00;2,4;1148;-200;15,0;1149;329;924;152;1473;1047;35,4;16,6;0,9385;;
09/09/2004;16.00.00;2,9;1166;-200;16,2;1186;393;878;175;1500;1180;38,4;13,8;0,9221;;
09/09/2004;17.00.00;4,2;1315;-200;22,7;1370;522;794;212;1689;1399;37,6;14,5;0,9277;;
09/09/2004;18.00.00;5,4;1425;-200;32,3;1605;631;660;220;1920;2321;35,2;16,6;0,9242;;
09/09/2004;19.00.00;4,3;1329;-200;22,3;1360;435;704;175;1768;1894;31,2;25,5;1,1379;;
09/09/2004;20.00.00;3,6;1299;-200;16,6;1197;407;763;165;1688;1606;29,3;30,7;1,2290;;
09/09/2004;21.00.00;2;1123;-200;11,0;1015;255;845;136;1470;1297;28,3;30,1;1,1392;;
09/09/2004;22.00.00;1,5;1089;-200;11,3;1024;180;831;111;1452;1182;27,4;31,5;1,1330;;
09/09/2004;23.00.00;1,5;1081;-200;9,3;950;186;876;114;1434;1138;26,2;35,7;1,1929;;
10/09/2004;00.00.00;1,2;1031;-200;7,3;871;147;950;96;1393;972;25,2;38,1;1,2049;;
10/09/2004;01.00.00;1;969;-200;5,5;787;101;1035;75;1350;799;24,4;39,1;1,1784;;
10/09/2004;02.00.00;0,5;881;-200;3,5;680;69;1175;58;1251;630;23,7;39,1;1,1289;;
10/09/2004;03.00.00;0,5;869;-200;2,8;638;-200;1219;-200;1213;586;24,2;38,5;1,1491;;
10/09/2004;04.00.00;0,4;866;-200;2,9;644;49;1162;41;1218;629;24,5;38,5;1,1688;;
10/09/2004;05.00.00;0,5;895;-200;3,6;689;91;1134;55;1250;709;22,4;43,5;1,1624;;
10/09/2004;06.00.00;0,7;933;-200;5,5;786;144;1018;73;1306;858;22,3;43,8;1,1631;;
10/09/2004;07.00.00;2,4;1209;-200;15,5;1163;430;762;108;1606;1300;21,4;45,8;1,1515;;
10/09/2004;08.00.00;4,1;1417;-200;28,3;1511;606;587;147;1975;1676;22,9;41,3;1,1383;;
10/09/2004;09.00.00;3;1227;-200;17,8;1233;519;739;150;1594;1384;26,6;30,3;1,0378;;
10/09/2004;10.00.00;2;1093;-200;12,8;1076;353;871;131;1457;1125;30,3;23,0;0,9770;;
10/09/2004;11.00.00;2,5;1135;-200;15,7;1170;429;867;144;1523;1189;32,8;18,9;0,9234;;
10/09/2004;12.00.00;2,4;1112;-200;15,4;1161;345;866;151;1499;1088;34,3;17,7;0,9416;;
10/09/2004;13.00.00;2,6;1147;-200;15,6;1168;417;858;165;1492;1118;33,3;18,9;0,9536;;
10/09/2004;14.00.00;1,9;1086;-200;12,6;1070;276;907;135;1423;924;33,0;20,1;0,9959;;
10/09/2004;15.00.00;2,1;1077;-200;12,2;1056;280;908;143;1406;935;33,6;19,6;1,0029;;
10/09/2004;16.00.00;2,5;1110;-200;13,4;1098;365;882;153;1450;1009;34,9;18,4;1,0106;;
10/09/2004;17.00.00;2,7;1146;-200;14,3;1125;363;846;149;1511;1016;33,4;20,3;1,0270;;
10/09/2004;18.00.00;3,3;1211;-200;16,5;1194;393;797;164;1599;1188;31,6;22,7;1,0410;;
10/09/2004;19.00.00;3,2;1218;-200;17,4;1221;385;755;180;1599;1290;29,2;26,9;1,0709;;
10/09/2004;20.00.00;2,6;1136;-200;12,9;1082;307;824;159;1478;1130;27,7;30,1;1,0991;;
10/09/2004;21.00.00;1,4;1017;-200;8,2;908;194;932;119;1354;880;27,1;31,0;1,0991;;
10/09/2004;22.00.00;1,6;1063;-200;9,2;946;205;886;127;1391;996;26,0;33,4;1,1071;;
10/09/2004;23.00.00;1,7;1083;-200;9,3;951;223;880;131;1393;1054;25,1;35,7;1,1222;;
11/09/2004;00.00.00;1,6;1077;-200;10,4;994;176;829;101;1429;1081;24,3;38,5;1,1525;;
11/09/2004;01.00.00;-200;968;-200;6,2;823;-200;952;-200;1343;828;23,4;40,7;1,1551;;
11/09/2004;02.00.00;-200;898;-200;4,2;720;-200;1059;-200;1259;661;23,2;41,2;1,1561;;
11/09/2004;03.00.00;-200;859;-200;3,1;656;-200;1126;-200;1213;582;23,6;40,5;1,1667;;
