Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
04/06/2004;11.00.00;-200;892;-200;6,9;853;-200;1080;-200;1509;666;26,0;29,4;0,9760;;
04/06/2004;12.00.00;-200;933;-200;9,5;960;-200;994;-200;1577;726;27,0;27,8;0,9731;;
04/06/2004;13.00.00;-200;975;-200;11,1;1017;-200;930;-200;1668;801;27,0;29,3;1,0277;;
04/06/2004;14.00.00;-200;927;-200;8,1;905;-200;1016;-200;1554;711;27,0;29,6;1,0419;;
04/06/2004;15.00.00;-200;993;-200;10,2;985;-200;950;-200;1680;790;25,8;32,6;1,0720;;
04/06/2004;16.00.00;2,7;1053;-200;13,3;1093;-200;873;-200;1749;924;26,2;32,6;1,0892;;
04/06/2004;17.00.00;3,6;1116;-200;16,6;1198;-200;811;-200;1863;1045;28,3;27,5;1,0418;;
04/06/2004;18.00.00;3,3;1097;-200;16,9;1206;-200;813;-200;1867;1088;26,5;29,7;1,0123;;
04/06/2004;19.00.00;3,6;1116;-200;17,5;1226;-200;792;-200;1938;1038;25,7;31,8;1,0317;;
04/06/2004;20.00.00;2,9;1057;-200;13,1;1087;-200;871;-200;1769;981;24,4;35,2;1,0632;;
04/06/2004;21.00.00;1,9;973;-200;9,2;949;-200;987;-200;1615;820;23,5;36,9;1,0518;;
04/06/2004;22.00.00;2;1016;-200;10,0;977;-200;951;-200;1652;948;22,4;41,0;1,1006;;
04/06/2004;23.00.00;2,9;1120;-200;13,1;1088;-200;849;-200;1785;1067;21,7;44,7;1,1451;;
05/06/2004;00.00.00;2,7;1076;-200;12,9;1080;-200;846;-200;1787;1070;21,1;48,1;1,1864;;
05/06/2004;01.00.00;1,5;937;-200;7,8;890;-200;970;-200;1625;877;20,7;50,0;1,2030;;
05/06/2004;02.00.00;1,6;980;-200;9,2;948;-200;888;-200;1702;1028;19,8;53,1;1,2093;;
05/06/2004;03.00.00;1,3;937;-200;6,9;853;-200;962;-200;1604;969;19,8;53,6;1,2214;;
05/06/2004;04.00.00;0,7;852;-200;4,5;739;37;1095;63;1525;837;19,6;54,8;1,2360;;
05/06/2004;05.00.00;0,7;858;-200;4,9;757;57;1066;71;1542;904;19,3;57,3;1,2650;;
05/06/2004;06.00.00;1,2;963;-200;7,9;894;131;942;91;1702;1065;19,7;58,4;1,3254;;
05/06/2004;07.00.00;1,5;966;-200;7,4;874;171;969;95;1682;999;19,8;59,4;1,3554;;
05/06/2004;08.00.00;1,5;983;-200;8,0;901;187;954;96;1691;986;20,9;54,8;1,3387;;
05/06/2004;09.00.00;1,6;990;-200;7,6;881;133;985;81;1685;874;22,4;47,9;1,2817;;
05/06/2004;10.00.00;1,1;891;-200;5,3;780;87;1110;68;1543;689;24,1;41,3;1,2202;;
05/06/2004;11.00.00;1,1;883;-200;5,3;778;61;1130;57;1545;608;25,9;36,9;1,2133;;
05/06/2004;12.00.00;1,4;914;-200;8,0;900;86;1010;68;1596;706;30,7;26,0;1,1287;;
05/06/2004;13.00.00;1,4;896;-200;8,4;917;83;1017;72;1577;704;30,3;25,2;1,0652;;
05/06/2004;14.00.00;1;841;-200;6,0;811;61;1135;62;1463;609;30,1;25,4;1,0641;;
05/06/2004;15.00.00;1,3;926;-200;7,3;868;80;1048;75;1599;687;27,6;35,1;1,2764;;
05/06/2004;16.00.00;1,9;1133;-200;10,2;984;110;838;92;1897;976;26,6;47,6;1,6315;;
05/06/2004;17.00.00;1,7;1042;-200;9,0;939;108;917;89;1744;860;30,4;31,3;1,3331;;
05/06/2004;18.00.00;2,3;1124;-200;14,0;1118;134;793;105;1915;1021;27,8;35,0;1,2820;;
05/06/2004;19.00.00;2,4;1157;-200;16,1;1183;133;738;111;1970;1079;26,6;37,9;1,2994;;
05/06/2004;20.00.00;1,8;989;-200;8,2;906;118;954;102;1681;826;23,4;44,4;1,2646;;
05/06/2004;21.00.00;0,6;841;-200;3,8;699;17;1123;30;1508;558;23,0;51,1;1,4175;;
05/06/2004;22.00.00;0,8;916;-200;5,6;791;26;1007;43;1588;679;22,1;53,5;1,4087;;
05/06/2004;23.00.00;1,7;1008;-200;8,0;900;55;907;67;1681;850;21,6;53,6;1,3674;;
06/06/2004;00.00.00;1,1;895;-200;5,6;792;39;975;58;1574;733;21,9;52,7;1,3650;;
06/06/2004;01.00.00;0,6;810;-200;3,8;702;15;1093;24;1529;612;21,3;54,9;1,3707;;
06/06/2004;02.00.00;1,1;968;-200;6,6;840;47;891;58;1727;788;17,5;79,1;1,5709;;
06/06/2004;03.00.00;1,1;922;-200;7,0;859;-200;871;-200;1739;728;17,6;78,6;1,5722;;
06/06/2004;04.00.00;1;892;-200;5,2;773;49;926;62;1660;724;17,1;81,8;1,5816;;
06/06/2004;05.00.00;0,5;806;-200;2,4;615;21;1172;34;1525;543;16,6;80,2;1,5002;;
06/06/2004;06.00.00;0,7;827;-200;3,1;659;33;1115;46;1552;616;16,8;77,4;1,4739;;
06/06/2004;07.00.00;1;881;-200;5,2;776;63;1037;62;1623;677;18,3;66,5;1,3810;;
06/06/2004;08.00.00;1,2;877;-200;5,9;808;73;1011;70;1614;723;20,4;55,8;1,3196;;
06/06/2004;09.00.00;0,7;784;-200;2,8;638;51;1314;54;1412;529;21,6;45,3;1,1533;;
06/06/2004;10.00.00;0,9;806;-200;3,4;675;61;1270;61;1414;528;23,1;39,4;1,0983;;
06/06/2004;11.00.00;0,8;775;-200;3,0;653;52;1349;53;1365;491;25,4;31,6;1,0058;;
06/06/2004;12.00.00;0,8;773;-200;3,4;676;49;1331;49;1374;489;26,6;29,0;0,9928;;
06/06/2004;13.00.00;0,5;734;-200;2,3;603;40;1471;48;1303;450;25,9;28,8;0,9475;;
06/06/2004;14.00.00;0,5;757;-200;2,7;635;36;1445;45;1345;451;27,0;28,0;0,9810;;
06/06/2004;15.00.00;0,7;817;-200;3,6;688;51;1299;60;1435;512;23,6;38,1;1,0917;;
06/06/2004;16.00.00;0,9;815;-200;4,2;720;56;1225;59;1418;525;25,9;32,0;1,0529;;
06/06/2004;17.00.00;1;844;-200;4,9;757;71;1186;67;1445;556;26,3;31,5;1,0643;;
06/06/2004;18.00.00;1,2;880;-200;5,9;807;79;1123;72;1510;599;23,9;36,8;1,0774;;
06/06/2004;19.00.00;1,3;906;-200;6,6;838;117;1084;88;1547;694;23,7;36,8;1,0609;;
06/06/2004;20.00.00;1,6;904;-200;7,6;882;127;1048;94;1549;744;22,5;37,8;1,0157;;
06/06/2004;21.00.00;1,4;877;-200;7,0;858;118;1080;89;1535;724;21,8;39,2;1,0115;;
06/06/2004;22.00.00;1,7;918;-200;7,5;879;130;1030;96;1569;804;20,9;42,6;1,0400;;
06/06/2004;23.00.00;1,7;930;-200;8,4;914;131;991;98;1631;862;20,0;45,6;1,0555;;
07/06/2004;00.00.00;1,4;870;-200;7,0;858;102;1061;95;1557;811;19,3;47,9;1,0590;;
07/06/2004;01.00.00;0,8;793;-200;3,9;703;48;1222;64;1439;627;18,7;49,0;1,0462;;
07/06/2004;02.00.00;0,4;760;-200;2,6;626;22;1263;38;1386;575;17,8;54,1;1,0938;;
07/06/2004;03.00.00;0,3;733;-200;2,0;588;-200;1281;-200;1394;589;18,6;52,7;1,1206;;
07/06/2004;04.00.00;-200;726;-200;2,1;591;22;1263;34;1386;579;17,2;57,9;1,1270;;
07/06/2004;05.00.00;0,5;732;-200;2,4;613;44;1273;40;1413;605;18,2;54,1;1,1155;;
07/06/2004;06.00.00;1,5;933;-200;9,6;962;167;867;76;1705;974;17,3;57,6;1,1289;;
07/06/2004;07.00.00;2,6;1061;-200;15,4;1162;220;777;90;1898;1132;19,9;49,4;1,1354;;
07/06/2004;08.00.00;4,3;1201;-200;25,0;1428;285;664;118;2249;1378;21,7;44,2;1,1321;;
07/06/2004;09.00.00;3,1;1065;-200;15,1;1151;272;801;118;1894;1160;23,5;40,0;1,1386;;
07/06/2004;10.00.00;2,9;1075;-200;17,4;1222;238;774;122;1943;1213;28,4;29,7;1,1345;;
07/06/2004;11.00.00;2,5;998;-200;14,1;1119;207;832;120;1780;1057;31,6;24,1;1,0994;;
07/06/2004;12.00.00;1,9;922;-200;11,8;1042;152;887;132;1744;832;31,3;24,1;1,0816;;
07/06/2004;13.00.00;2,5;1023;-200;14,9;1147;185;829;115;1842;983;34,4;20,4;1,0857;;
07/06/2004;14.00.00;2,5;1039;-200;16,0;1180;184;833;127;1815;1047;33,7;21,3;1,0988;;
07/06/2004;15.00.00;2,8;1054;-200;16,5;1195;205;815;126;1848;1078;35,9;18,9;1,0999;;
07/06/2004;16.00.00;2,3;1022;-200;15,2;1155;172;871;113;1840;979;34,3;19,4;1,0279;;
07/06/2004;17.00.00;3,3;1082;-200;18,9;1266;227;788;124;1910;1139;33,5;19,9;1,0112;;
07/06/2004;18.00.00;2,8;1056;-200;19,0;1268;187;786;108;1896;1111;30,5;24,2;1,0386;;
07/06/2004;19.00.00;4,8;1243;-200;28,9;1524;290;647;142;2281;1470;30,3;26,2;1,1161;;
07/06/2004;20.00.00;2,5;1029;-200;13,4;1097;155;825;125;1827;980;27,0;36,7;1,2898;;
07/06/2004;21.00.00;2;1004;-200;10,9;1011;108;867;116;1754;893;24,6;41,9;1,2752;;
07/06/2004;22.00.00;1,8;979;-200;8,9;937;94;919;101;1683;858;23,3;44,5;1,2566;;
07/06/2004;23.00.00;1,7;972;-200;8,5;919;103;934;101;1668;904;22,4;46,9;1,2544;;
08/06/2004;00.00.00;1,3;942;-200;6,7;846;78;980;92;1615;905;21,7;50,8;1,3019;;
08/06/2004;01.00.00;0,7;825;-200;4,2;720;38;1129;55;1511;678;21,0;51,9;1,2794;;
08/06/2004;02.00.00;0,5;780;-200;2,5;621;26;1277;42;1452;586;20,5;54,3;1,2926;;
08/06/2004;03.00.00;0,4;746;-200;1,7;565;-200;1369;-200;1423;608;20,9;52,5;1,2852;;
08/06/2004;04.00.00;0,3;734;-200;1,4;538;19;1449;30;1400;514;21,0;53,1;1,3031;;
08/06/2004;05.00.00;0,5;785;-200;2,8;640;35;1265;40;1467;588;19,6;57,1;1,2851;;
08/06/2004;06.00.00;1,4;946;-200;8,8;931;126;917;69;1745;884;18,2;62,3;1,2903;;
08/06/2004;07.00.00;3,3;1201;-200;19,4;1279;309;683;100;2144;1338;19,5;57,7;1,2966;;
08/06/2004;08.00.00;5,8;1377;-200;36,1;1688;376;525;125;2746;1708;21,6;51,7;1,3130;;
08/06/2004;09.00.00;5;1346;-200;27,1;1481;441;602;174;2367;1681;23,9;44,4;1,3029;;
08/06/2004;10.00.00;3,5;1230;-200;19,0;1268;309;698;171;2049;1509;28,1;35,2;1,3120;;
08/06/2004;11.00.00;2,9;1160;-200;16,9;1208;220;728;149;1925;1330;31,4;28,6;1,2980;;
08/06/2004;12.00.00;2,5;1146;-200;15,7;1171;168;761;124;1902;1138;33,7;25,5;1,3095;;
08/06/2004;13.00.00;2,3;1078;-200;14,1;1121;149;818;119;1806;963;35,9;20,8;1,2103;;
08/06/2004;14.00.00;2,4;1111;-200;16,5;1194;160;794;130;1875;1015;37,5;18,1;1,1529;;
08/06/2004;15.00.00;2,6;1083;-200;14,8;1141;177;825;143;1793;1008;37,7;17,7;1,1383;;
08/06/2004;16.00.00;2,2;1056;-200;13,0;1083;-200;865;-200;1723;898;37,8;17,4;1,1219;;
08/06/2004;17.00.00;3,5;1220;-200;21,4;1334;176;695;183;2066;1215;36,6;20,6;1,2445;;
08/06/2004;18.00.00;3,9;1268;-200;23,6;1393;202;650;161;2144;1334;32,5;26,0;1,2502;;
08/06/2004;19.00.00;4,5;1256;-200;25,0;1430;255;660;170;2151;1380;30,8;27,2;1,1832;;
08/06/2004;20.00.00;3,8;1213;-200;21,6;1341;210;683;143;2090;1601;28,8;30,2;1,1761;;
08/06/2004;21.00.00;2,8;1145;-200;15,7;1170;157;751;123;1894;1376;26,7;35,4;1,2233;;
08/06/2004;22.00.00;1,7;1050;-200;10,9;1011;96;836;89;1739;1161;25,3;40,7;1,2910;;
08/06/2004;23.00.00;1,2;972;-200;8,1;902;59;933;67;1647;878;24,9;41,2;1,2809;;
09/06/2004;00.00.00;1,6;1020;-200;10,2;984;81;853;81;1753;1031;23,7;45,1;1,3033;;
09/06/2004;01.00.00;1;934;-200;7,5;878;40;940;54;1644;847;22,5;49,0;1,3151;;
09/06/2004;02.00.00;0,9;914;-200;5,8;801;42;965;57;1609;908;22,3;50,6;1,3486;;
09/06/2004;03.00.00;0,5;824;-200;3,8;698;-200;1107;-200;1517;733;22,0;50,5;1,3199;;
09/06/2004;04.00.00;0,5;817;-200;3,3;672;31;1113;51;1501;751;20,8;54,4;1,3229;;
09/06/2004;05.00.00;0,5;833;-200;4,0;708;54;1084;58;1525;799;20,3;56,0;1,3204;;
09/06/2004;06.00.00;1;935;-200;8,1;905;88;899;69;1675;954;20,5;54,8;1,3073;;
09/06/2004;07.00.00;3,5;1297;-200;22,3;1359;261;630;107;2214;1425;21,7;50,6;1,2981;;
09/06/2004;08.00.00;6,4;1496;-200;36,9;1705;357;507;151;2691;2147;23,4;46,1;1,3091;;
09/06/2004;09.00.00;2,9;1201;-200;17,5;1224;265;701;146;1987;1532;25,1;43,0;1,3488;;
09/06/2004;10.00.00;3,4;1267;-200;19,3;1276;247;676;165;2059;1570;30,1;32,8;1,3795;;
09/06/2004;11.00.00;2,8;1224;-200;17,6;1228;189;711;159;1972;1380;34,7;25,9;1,4069;;
09/06/2004;12.00.00;2,8;1247;-200;18,6;1257;168;701;174;2000;1337;37,2;23,2;1,4478;;
09/06/2004;13.00.00;2,8;1183;-200;18,0;1241;183;721;167;1937;1308;39,5;18,3;1,2917;;
09/06/2004;14.00.00;2,3;1078;-200;14,0;1116;157;815;137;1761;1013;40,6;15,3;1,1485;;
09/06/2004;15.00.00;1,8;1076;-200;10,9;1012;113;894;116;1665;816;40,3;16,1;1,1896;;
09/06/2004;16.00.00;2;1052;-200;11,1;1019;140;896;125;1610;836;40,3;14,2;1,0494;;
09/06/2004;17.00.00;3,5;1287;-200;21,6;1340;230;699;194;2008;1267;39,6;16,7;1,1867;;
09/06/2004;18.00.00;4,9;1460;-200;27,6;1493;277;586;222;2288;1649;37,3;23,4;1,4672;;
09/06/2004;19.00.00;4,6;1357;-200;25,6;1445;295;620;206;2195;1622;33,7;27,7;1,4213;;
09/06/2004;20.00.00;3,4;1234;-200;18,6;1257;212;695;162;2019;1349;30,7;32,2;1,3983;;
09/06/2004;21.00.00;2,7;1151;-200;15,2;1154;151;747;132;1894;1186;28,4;35,7;1,3549;;
09/06/2004;22.00.00;1,9;1065;-200;11,7;1038;110;805;107;1763;1026;26,5;38,6;1,3154;;
09/06/2004;23.00.00;1,5;984;-200;8,7;929;83;917;84;1654;817;25,4;40,1;1,2822;;
10/06/2004;00.00.00;1;938;-200;7,6;881;48;956;61;1607;662;24,1;43,3;1,2839;;
10/06/2004;01.00.00;0,7;878;-200;5,2;774;27;1065;42;1527;552;23,9;45,6;1,3328;;
10/06/2004;02.00.00;1;919;-200;5,9;807;48;967;66;1598;775;22,0;52,8;1,3752;;
10/06/2004;03.00.00;0,6;836;-200;4,0;709;-200;1085;-200;1498;646;20,7;56,1;1,3565;;
10/06/2004;04.00.00;-200;814;-200;3,3;673;33;1138;50;1488;647;20,1;57,3;1,3352;;
10/06/2004;05.00.00;0,9;872;-200;5,4;782;75;1001;76;1607;874;19,5;59,4;1,3328;;
10/06/2004;06.00.00;1,2;949;-200;8,7;929;101;887;78;1711;973;20,0;56,6;1,3095;;
10/06/2004;07.00.00;2,9;1227;-200;19,9;1292;214;661;104;2087;1327;21,7;53,9;1,3848;;
10/06/2004;08.00.00;4,8;1360;-200;30,4;1561;290;545;139;2525;1626;23,7;49,0;1,4152;;
10/06/2004;09.00.00;4,3;1318;-200;24,6;1420;311;586;166;2316;1640;25,9;44,3;1,4544;;
10/06/2004;10.00.00;3,1;1196;-200;16,9;1208;234;705;151;1981;1341;30,1;34,3;1,4414;;
10/06/2004;11.00.00;2,4;1152;-200;13,6;1102;157;770;134;1868;1113;33,5;27,2;1,3859;;
10/06/2004;12.00.00;2,8;1220;-200;15,3;1157;165;715;148;1935;1224;35,4;26,1;1,4806;;
10/06/2004;13.00.00;2,5;1182;-200;14,1;1120;137;735;126;1893;1095;37,9;23,2;1,5020;;
10/06/2004;14.00.00;2,6;1167;-200;17,0;1210;149;719;144;1944;1152;39,7;18,7;1,3306;;
10/06/2004;15.00.00;2,3;1142;-200;13,8;1109;140;782;133;1789;1047;40,4;17,2;1,2774;;
10/06/2004;16.00.00;2,4;1157;-200;13,6;1105;139;779;139;1792;982;40,0;18,8;1,3630;;
10/06/2004;17.00.00;3,5;1274;-200;21,2;1329;221;670;178;2054;1320;38,9;18,8;1,2900;;
10/06/2004;18.00.00;4,8;1372;-200;25,9;1451;318;631;206;2183;1541;35,8;22,1;1,2792;;
10/06/2004;19.00.00;5,1;1373;-200;25,4;1440;363;635;211;2183;1510;33,1;25,9;1,2923;;
10/06/2004;20.00.00;4,7;1290;-200;23,6;1393;341;655;180;2146;1511;30,9;28,2;1,2388;;
10/06/2004;21.00.00;2,4;1056;-200;12,0;1051;163;826;116;1758;1078;27,5;32,6;1,1760;;
10/06/2004;22.00.00;2,5;1116;-200;14,2;1123;157;768;118;1826;1235;26,3;34,3;1,1605;;
10/06/2004;23.00.00;2,7;1106;-200;14,2;1122;202;783;115;1813;1202;25,5;34,1;1,0968;;
11/06/2004;00.00.00;1,5;1018;-200;10,4;992;102;839;96;1710;1103;24,7;39,3;1,2065;;
11/06/2004;01.00.00;1,1;919;-200;7,5;880;70;915;86;1628;1013;24,2;39,5;1,1764;;
11/06/2004;02.00.00;0,6;807;-200;3,5;681;41;1092;65;1435;765;24,8;37,8;1,1639;;
11/06/2004;03.00.00;0,5;787;-200;2,5;620;-200;1176;-200;1403;618;22,7;43,8;1,1952;;
11/06/2004;04.00.00;0,4;789;-200;2,6;623;36;1146;53;1407;663;22,0;44,3;1,1553;;
11/06/2004;05.00.00;0,6;825;-200;4,0;709;68;1050;74;1491;813;19,3;51,4;1,1364;;
11/06/2004;06.00.00;1;912;-200;7,0;858;92;923;69;1608;894;19,8;50,4;1,1525;;
